"Estimated Resident Population by Age and Sex (1991+) (Qrtly-Mar/Jun/Sep/Dec)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2015Q2",30350,30350,31400,32020,32540,33360,33280,33060,31880,30340,29980,30160,29980,29880,31360,32200,31620,32340,32580,34130,34710,34560,35130,35270,35200,33840,32170,31000,29900,29070,28470,28560,28440,27870,27700,27190,26830,26280,26880,27010,27880,29050,30140,31310,31570,30940,31090,30590,30080,30140,30470,31310,31620,31550,30660,29640,29150,27690,27240,26540,25620,24960,24130,23800,23360,23100,22840,22630,22450,18770,17460,16580,14420,15670,14970,13560,11770,11040,10100,9180,8550,7870,7100,6820,6480,5450,4860,4120,3500,2810,2330,1720,1350,1040,750,156660,161920,151360,162860,174870,155980,141050,134180,149950,152850,155610,140250,121870,109790,79100,55650,36820,20740,469900,502100,566100,632800,769000,1071800,1367600,720500,1489500,1800100,1767900,1704000,1637300,7180,432500,310600,121800,66100,29300,8540,1370,36.1,2270100,28520,28670,29890,30430,31040,31720,30870,31310,30320,29120,28530,28740,28330,28800,29920,30390,29800,30680,30950,31190,31650,31570,32160,32550,33350,32720,31610,31710,30500,30240,30360,30210,30000,29740,29240,29080,29170,28340,28830,28830,30330,31700,32710,34030,34610,33410,33380,32860,32450,31800,32140,33210,33830,33520,32760,31220,30710,29360,28670,27920,27100,26430,25430,24920,24140,24270,23450,23720,23460,19780,18640,17460,15460,17050,16370,14950,13500,12620,11750,10830,10010,9590,9160,8550,8450,7750,6940,6250,5590,4890,4410,3510,2840,2370,1830,148550,153340,144310,153010,161290,156780,149540,144250,163370,163890,165460,147890,128020,114680,84990,63650,45760,31420,446200,476600,537100,599200,764900,1092100,1405500,768600,1533500,1893100,1862700,1802200,1740100,14960,487600,359600,159900,96300,50500,19080,4120,38.6,2339300,58870,59020,61290,62450,63580,65080,64140,64370,62200,59460,58510,58900,58320,58670,61280,62590,61420,63020,63520,65320,66360,66140,67290,67820,68550,66560,63780,62710,60400,59320,58830,58770,58440,57610,56940,56270,55990,54620,55710,55830,58210,60740,62850,65330,66180,64350,64470,63450,62540,61940,62620,64510,65450,65060,63410,60860,59860,57060,55910,54460,52720,51380,49560,48730,47500,47370,46290,46350,45910,38550,36100,34040,29880,32730,31350,28510,25280,23650,21850,20010,18560,17450,16270,15370,14930,13200,11800,10380,9090,7700,6730,5230,4190,3410,2570,305210,315260,295680,315880,336160,312760,290590,278430,313320,316750,321060,288140,249890,224480,164090,119300,82580,52160,916200,978700,1103200,1232000,1533800,2163900,2773100,1489200,3023000,3693200,3630600,3506200,3377300,22140,920100,670200,281700,162400,79800,27630,5490,37.4,4609400
"2015Q3",30340,30320,31140,32050,32570,33390,33290,33140,32540,30590,30010,30340,30030,29940,30980,32520,31670,32330,32710,33990,35180,34780,35390,36050,35620,34800,32970,31820,30780,29400,29280,28760,28700,28390,27990,27670,27210,26560,26830,27150,27770,29030,29680,31310,31840,30990,31260,30850,30300,30190,30370,31190,31710,31610,30930,29960,29180,28070,27380,26880,25710,25280,24150,24020,23480,22970,23020,22540,22680,19450,17840,16520,14730,15440,15030,13890,12080,11170,10070,9360,8570,7990,7020,6720,6440,5540,4870,4120,3520,2850,2300,1740,1370,990,770,156410,162950,151300,163220,177010,159770,143130,135430,149640,153590,155810,141460,122640,110670,79570,56570,36750,20900,470700,503200,567200,633900,778600,1081800,1379100,723100,1501700,1814700,1782200,1718200,1651500,7160,435600,313000,122800,66200,29400,8530,1370,36.0,2285300,28840,28520,29560,30480,30870,31720,31060,31440,30830,29330,28700,28770,28410,28570,29810,30390,30150,30620,31020,31180,31950,31660,32330,32870,33640,33420,32150,32270,31270,30790,30700,30450,30320,29970,29560,29350,29200,28610,28910,28760,30220,31220,32560,33750,34690,33730,33610,32980,32510,31860,32100,32850,33980,33490,33130,31620,30790,29600,28930,28150,27460,26490,25660,25060,24260,24300,23530,23580,23690,20410,19110,17480,15750,16670,16460,15330,13730,12850,11850,11010,9900,9570,9270,8510,8320,7830,6970,6190,5640,4900,4240,3630,2790,2420,1790,148270,154370,144240,153360,162440,159890,151000,144830,162440,164690,165550,149090,128930,115510,85470,64780,45570,31530,446900,477300,538100,600300,771500,1098700,1413300,770700,1542200,1904100,1873700,1812900,1750700,14870,490800,361800,160900,96100,50500,18990,4120,38.5,2351000,59180,58840,60700,62530,63430,65100,64340,64580,63370,59930,58700,59110,58440,58500,60790,62910,61820,62950,63730,65160,67130,66440,67720,68910,69260,68220,65120,64090,62050,60180,59990,59210,59020,58360,57560,57010,56420,55170,55740,55910,57990,60250,62240,65060,66530,64710,64870,63830,62820,62050,62470,64040,65690,65100,64060,61580,59970,57670,56300,55030,53170,51770,49820,49080,47740,47280,46550,46110,46370,39870,36960,34000,30480,32110,31490,29230,25810,24020,21920,20360,18480,17570,16290,15230,14760,13370,11850,10310,9160,7750,6540,5370,4160,3410,2560,304680,317320,295540,316590,339460,319660,294140,280260,312080,318270,321360,290550,251570,226180,165030,121350,82320,52430,917500,980500,1105200,1234100,1550100,2180500,2792400,1493800,3043900,3718800,3655900,3531100,3402200,22030,926400,674800,283600,162300,80000,27530,5490,37.3,4636300
"2015Q4",30350,30510,30700,32460,32370,33350,33360,33370,32960,30900,30280,30280,30210,29860,30730,32520,31850,31920,32610,33960,35160,34910,35550,36270,36080,35720,33880,32540,31470,30310,29590,29190,29100,29040,28190,27970,27650,26880,26720,27410,27650,28890,29640,31240,31820,31400,31280,31200,30410,30310,30460,30980,31750,31850,31090,30370,29110,28540,27430,27290,25900,25460,24250,24120,23630,23060,23040,22640,22510,20720,18060,16660,15140,14990,15050,14120,12460,11220,10300,9510,8530,8140,7090,6740,6310,5710,4920,4130,3580,2890,2340,1790,1390,1000,770,156400,163940,151360,162850,177980,163920,145110,136620,149250,154600,156120,142740,123370,111980,79910,57610,36800,21230,471700,504200,568000,634500,786500,1090300,1389200,726100,1512600,1828800,1796300,1732500,1665900,7280,439600,316200,124400,66800,30000,8720,1440,36.0,2300500,28790,28570,29280,31020,30610,31590,31230,31430,31220,29750,28850,28680,28610,28340,29660,30520,30410,30130,30960,31250,31750,31840,32300,33050,33720,34080,33180,32680,32170,31190,31120,30940,30590,30600,29550,29720,29400,29030,28850,29020,29660,31090,32280,33600,34440,34170,33600,33430,32500,31900,31990,33020,33720,33740,33090,32300,30800,29960,29160,28390,27580,26710,25790,25410,24170,24560,23520,23570,23600,21530,19410,17710,16110,16260,16450,15620,14060,12890,12120,11200,9990,9680,9120,8570,8240,7850,7020,6350,5480,4960,4270,3610,2860,2360,1840,148280,155220,144140,153260,162660,163310,152810,146010,161070,165600,165560,150610,129660,116790,85940,65900,45600,31670,447600,478200,538700,600900,778100,1104700,1420900,772500,1550600,1915600,1885100,1824600,1762300,14940,494700,365100,162300,96400,50800,19160,4220,38.5,2363200,59140,59080,59980,63490,62980,64940,64590,64800,64180,60650,59130,58960,58820,58200,60390,63040,62250,62050,63560,65210,66910,66750,67850,69320,69800,69800,67060,65230,63640,61500,60710,60140,59690,59640,57740,57690,57050,55910,55560,56420,57320,59970,61920,64840,66260,65560,64880,64630,62910,62220,62450,63990,65470,65590,64180,62670,59900,58510,56590,55680,53470,52180,50040,49530,47810,47610,46560,46220,46110,42260,37460,34370,31250,31250,31500,29740,26520,24110,22420,20720,18520,17820,16210,15310,14550,13560,11950,10480,9060,7850,6620,5400,4250,3350,2610,304670,319160,295500,316120,340640,327230,297920,282640,310310,320200,321680,293350,253020,228760,165840,123510,82400,52900,919300,982400,1106700,1235500,1564500,2195100,2810100,1498600,3063100,3744400,3681400,3557100,3428300,22230,934300,681300,286700,163200,80800,27890,5660,37.3,4663700
"2016Q1",30450,30830,30510,32300,32380,33300,33410,33550,33200,31660,30320,30460,30270,30260,30520,32370,32500,32100,32880,33710,35260,35450,35670,36390,36900,36500,34740,33260,32300,30900,30090,29520,29460,29500,28560,28430,28010,27140,26980,27500,27550,28860,29630,31040,31880,31670,31470,31510,30670,30290,30660,30710,31650,31870,31480,30460,29510,28720,27800,27120,26260,25510,24600,24190,23670,23160,23030,22620,22460,21580,18410,16790,15780,14460,15150,14430,12660,11290,10520,9490,8660,8130,7240,6650,6290,5840,4950,4200,3580,2980,2390,1820,1420,1020,810,156470,165130,151820,163560,179670,167690,147130,138060,148960,155610,156370,143610,124220,112850,80590,58380,36970,21540,473400,505800,570400,637000,796100,1100700,1400600,728800,1524900,1844100,1811800,1747200,1680600,7460,443500,319300,125800,67500,30500,8940,1480,36.0,2317600,28890,28700,29070,30860,30710,31520,31690,31080,31650,30140,29110,28750,29030,28420,29370,30730,30880,30100,31220,31240,32030,32140,32220,33310,33870,34910,33780,33000,33270,31550,31450,31430,30780,30890,29990,29870,29690,29290,28980,29200,29350,31040,32170,33430,34300,34430,33720,33570,32650,32210,31990,32590,33440,34150,33300,32430,31110,30260,29420,28500,27740,27000,25980,25560,24540,24220,23780,23450,23490,22690,19480,17930,16660,15680,16670,15900,14100,13290,12110,11200,10220,9700,9080,8680,8110,7880,7130,6330,5560,4980,4310,3690,2880,2400,1890,148230,156090,144680,154170,163570,166500,154540,147020,160300,166570,165480,151710,130810,117630,86430,66620,45780,31880,449000,479700,540700,603200,785800,1112700,1429900,774900,1560700,1928500,1897800,1836800,1774300,15180,498600,367800,163800,97100,51400,19490,4300,38.4,2377500,59340,59530,59570,63160,63090,64820,65100,64630,64850,61800,59430,59210,59290,58680,59890,63110,63390,62190,64100,64950,67300,67590,67880,69700,70760,71410,68520,66260,65560,62450,61540,60950,60240,60390,58550,58300,57700,56430,55960,56690,56900,59900,61800,64470,66180,66100,65190,65080,63320,62500,62650,63310,65090,66020,64780,62890,60620,58980,57220,55620,54000,52500,50580,49740,48210,47390,46810,46070,45950,44270,37890,34720,32440,30140,31830,30330,26760,24580,22630,20690,18880,17830,16310,15330,14390,13720,12080,10520,9130,7970,6700,5520,4300,3420,2700,304690,321210,296500,317730,343230,334190,301680,285080,309260,322190,321840,295320,255030,230480,167010,125000,82750,53420,922400,985500,1111100,1240100,1581900,2213400,2830500,1503600,3085600,3772600,3709500,3583900,3454900,22640,942100,687100,289600,164600,81800,28430,5780,37.2,4695000
"2016Q2",30610,30650,30920,31970,32460,32990,33630,33510,33360,32240,30710,30300,30450,30500,30430,31970,32770,32150,32900,33640,35250,35630,35470,36570,36820,36740,35490,33600,32600,31620,30500,29760,29910,29590,28960,28680,28100,27720,27080,27580,27730,28500,29640,30820,31930,32060,31460,31490,31030,30360,30440,30700,31560,31810,31700,30710,29730,29250,27750,27260,26540,25640,24930,24090,23780,23280,22960,22650,22440,22160,18500,17190,16260,14100,15210,14520,13120,11370,10560,9650,8730,8080,7370,6610,6250,5910,4890,4320,3610,3010,2340,1920,1400,1080,800,156610,165750,152400,163430,179740,170050,148730,139170,148610,156400,156220,144690,124970,113490,81260,59210,37030,21740,474800,506700,571600,638200,801100,1106100,1407000,730900,1532000,1853800,1821800,1756900,1690400,7540,446800,321800,127000,67800,30800,9040,1510,36.0,2328500,28790,28900,29060,30460,30880,31400,31990,31080,31560,30590,29430,28830,29080,28640,29200,30490,30940,30340,30960,31530,31800,32260,32150,33150,33860,34770,34330,33250,33430,32000,31640,31760,31270,30900,30520,29850,29740,29740,28910,29270,29240,30750,32070,32950,34330,34850,33560,33560,33030,32510,31890,32330,33280,33960,33550,32800,31300,30770,29450,28700,27930,27220,26400,25420,24830,24050,24090,23280,23510,23170,19550,18370,17180,15210,16740,16050,14640,13180,12220,11340,10420,9630,9150,8690,8090,7850,7160,6360,5620,4990,4240,3740,2970,2360,1920,148090,156620,145180,154260,163220,167780,156090,147520,159330,167500,165010,153020,131800,118100,87040,67430,45980,31990,449900,480400,541700,604200,788900,1115700,1433700,776700,1565500,1935700,1905200,1843900,1781400,15250,502000,370200,165000,97600,51600,19640,4390,38.4,2385600,59400,59550,59980,62440,63340,64400,65620,64590,64920,62840,60140,59140,59530,59130,59630,62450,63710,62490,63860,65180,67050,67890,67620,69720,70680,71510,69820,66840,66030,63620,62140,61520,61180,60500,59480,58530,57840,57470,55990,56860,56970,59240,61700,63770,66260,66900,65020,65040,64060,62870,62340,63030,64840,65770,65240,63510,61030,60010,57200,55950,54470,52850,51320,49510,48620,47330,47050,45930,45940,45340,38050,35560,33440,29300,31950,30570,27760,24550,22780,20990,19140,17720,16520,15300,14340,13760,12050,10670,9240,8000,6580,5670,4370,3440,2720,304700,322370,297580,317680,342960,337830,304820,286690,307940,323900,321220,297710,256770,231590,168300,126640,83010,53730,924600,987100,1113300,1242300,1590000,2221800,2840800,1507500,3097500,3789500,3727000,3600800,3471800,22790,948700,692000,292100,165400,82400,28680,5890,37.2,4714100
"2016Q3",30790,30690,30950,31680,32530,33030,33670,33550,33450,32880,31070,30370,30710,30500,30550,31630,33190,32170,32790,33700,35000,35870,35510,36390,37460,36950,36310,34390,33300,32440,30880,30600,30070,29810,29550,28990,28610,28130,27400,27590,27920,28360,29650,30390,31960,32370,31530,31630,31270,30620,30420,30610,31420,31920,31770,31000,30030,29250,28140,27410,26860,25770,25250,24130,23970,23400,22840,22860,22290,22400,19170,17580,16220,14400,15000,14570,13450,11700,10680,9650,8870,8090,7490,6550,6170,5850,4990,4340,3610,3050,2370,1910,1410,1100,760,156630,166590,153210,163470,180230,173390,150910,140720,148280,157420,156130,145830,125980,113800,82360,60050,37170,21840,476400,508100,573400,639900,808700,1114400,1416400,733600,1542400,1866700,1835100,1769700,1703200,7550,450300,324300,128200,68100,31000,9110,1560,35.9,2343100,29160,29210,28970,30130,31010,31320,32020,31290,31680,31110,29660,29050,29130,28730,28990,30490,30980,30720,30900,31470,31790,32410,32290,33200,34020,35000,35000,33740,33880,32750,32150,32060,31620,31210,30860,30220,30020,29790,29190,29400,29200,30630,31600,32820,34100,34900,33900,33790,33150,32580,31970,32280,32920,34100,33590,33120,31670,30890,29700,29010,28110,27540,26500,25670,25010,24170,24160,23380,23330,23410,20180,18830,17210,15460,16380,16130,15020,13370,12490,11460,10580,9540,9140,8810,8040,7770,7230,6380,5570,5010,4280,3640,3060,2320,1990,148480,157410,145570,154550,163700,170370,157900,148610,158350,168320,164850,154380,132830,118440,88060,68480,46100,31960,451500,481900,543600,606000,795100,1121800,1441000,778700,1573900,1946600,1916100,1854400,1792000,15300,505600,372700,166200,97700,51600,19680,4380,38.4,2398100,59950,59900,59920,61810,63540,64350,65690,64840,65130,63990,60730,59420,59840,59230,59550,62110,64170,62890,63690,65170,66790,68270,67800,69590,71480,71950,71310,68130,67180,65190,63030,62650,61690,61020,60410,59210,58620,57910,56600,56990,57120,59000,61240,63210,66070,67270,65440,65420,64410,63200,62390,62890,64340,66010,65360,64110,61700,60130,57840,56420,54970,53310,51750,49800,48980,47570,47000,46240,45620,45810,39350,36410,33430,29860,31380,30700,28470,25070,23170,21120,19450,17630,16630,15360,14200,13620,12220,10730,9180,8060,6650,5540,4470,3430,2750,305110,324000,298770,318020,343930,343760,308810,289330,306630,325750,320980,300210,258810,232240,170420,128530,83270,53810,927900,990000,1117100,1245900,1603900,2236200,2857400,1512400,3116200,3813300,3751200,3624100,3495300,22850,955900,697100,294400,165900,82600,28790,5940,37.2,4741200
"2016Q4",30900,30740,31110,31350,32940,32840,33720,33590,33720,33270,31380,30670,30660,30620,30420,31370,33210,32250,32340,33490,34900,35750,35430,36410,37520,37360,37060,35300,34000,33060,31770,31020,30410,30300,30150,29220,28950,28560,27680,27560,28110,28310,29550,30240,31920,32390,31930,31720,31580,30790,30560,30710,31270,31910,32000,31150,30410,29230,28580,27500,27250,25930,25440,24190,24080,23580,22900,22870,22390,22190,20400,17760,16400,14820,14590,14620,13690,12070,10780,9850,9000,8020,7630,6610,6160,5720,5140,4380,3600,3090,2420,1950,1450,1110,760,157040,167140,153750,162660,180010,176780,153640,141970,148130,158390,156450,146860,126890,113930,83980,61010,37420,21940,477900,509300,574800,640600,815100,1121600,1424900,736700,1551800,1879400,1848000,1782500,1716700,7680,454500,327600,129700,68700,31200,9290,1610,35.9,2357300,29280,29170,29110,29810,31550,31060,31940,31480,31700,31530,30080,29180,29050,28960,28780,30270,31130,30840,30470,31340,31890,32170,32520,33110,34250,34940,35530,34680,34260,33750,32550,32360,32070,31490,31530,30320,30400,29990,29600,29320,29380,30160,31450,32630,33920,34700,34370,33770,33610,32610,31970,32150,33120,33820,33850,33120,32340,30860,30070,29270,28300,27630,26710,25810,25380,24070,24460,23360,23360,23330,21290,19120,17460,15780,15980,16120,15300,13730,12540,11730,10790,9550,9290,8640,8050,7720,7260,6430,5690,4890,4340,3680,3040,2390,1960,148910,157710,146060,154050,163950,173150,160000,149630,157530,169050,164920,155670,133840,118580,89640,69430,46330,31990,452700,482900,544900,606700,800800,1127400,1447900,781000,1581800,1957600,1927400,1865400,1803600,15400,509700,375900,167600,98200,51900,19890,4480,38.4,2410300,60180,59910,60220,61150,64490,63910,65670,65060,65420,64800,61460,59850,59710,59580,59200,61640,64340,63090,62810,64830,66780,67930,67960,69520,71770,72300,72590,69980,68260,66810,64320,63370,62480,61780,61680,59540,59350,58550,57280,56890,57490,58470,61000,62870,65840,67080,66290,65490,65180,63400,62530,62860,64390,65740,65860,64270,62750,60080,58650,56770,55550,53560,52150,50010,49460,47650,47360,46230,45760,45530,41690,36880,33870,30600,30570,30750,28990,25800,23320,21580,19780,17580,16920,15250,14220,13440,12400,10820,9290,7980,6760,5620,4490,3500,2720,305950,324850,299810,316710,343960,349930,313640,291610,305660,327440,321370,302530,260730,232510,173610,130440,83750,53930,930600,992200,1119700,1247300,1615800,2248900,2872800,1517700,3133600,3837000,3775400,3647900,3520300,23080,964200,703400,297300,166900,83100,29180,6090,37.2,4767600
"2017Q1",30820,30800,31470,31100,32820,32870,33700,33700,33930,33480,32160,30770,30820,30670,30820,31220,33100,32890,32430,33670,34480,35710,35930,36400,37470,38090,37650,36130,34550,33970,32360,31440,30800,30640,30640,29650,29420,28970,27990,27790,28210,28200,29570,30170,31700,32480,32170,31890,31890,31030,30530,30890,31010,31820,32040,31560,30510,29630,28760,27830,27090,26260,25520,24550,24150,23600,23010,22840,22350,22120,21260,18150,16460,15410,14110,14720,13980,12220,10890,10030,9000,8130,7650,6730,6080,5670,5260,4410,3670,3080,2520,1940,1480,1120,780,157010,167690,155230,163300,179980,180380,155870,143820,147840,159460,156290,148280,127560,113920,85390,61850,37580,22090,479900,511200,577100,643200,823400,1130700,1435200,739400,1562800,1893100,1861900,1795900,1729800,7840,457900,330300,131000,69200,31600,9500,1660,35.9,2373100,29210,29190,29290,29620,31380,31180,31890,31990,31380,31990,30440,29480,29100,29360,28910,29970,31390,31400,30430,31630,31640,32410,32760,33020,34390,35110,36350,35140,34580,34790,32850,32600,32500,31740,31760,30770,30530,30310,29850,29480,29640,29780,31420,32510,33680,34600,34610,33870,33750,32790,32260,32100,32710,33540,34250,33320,32450,31170,30360,29550,28440,27710,27010,25960,25530,24450,24120,23590,23230,23240,22410,19190,17690,16350,15380,16340,15550,13760,12950,11720,10820,9770,9290,8620,8130,7560,7290,6550,5710,4920,4330,3710,3130,2420,1960,148700,158420,147280,154820,164220,175970,161460,150940,157030,169630,164870,156870,134650,118630,91010,70320,46640,32020,454400,484400,547200,609200,807400,1134100,1455800,783000,1590500,1969300,1939300,1876500,1814400,15560,513500,378800,169200,98800,52200,20190,4630,38.3,2423700,60030,59990,60770,60720,64200,64050,65590,65690,65310,65470,62600,60250,59920,60020,59730,61190,64490,64290,62860,65290,66110,68120,68690,69420,71850,73200,74000,71260,69130,68770,65210,64030,63300,62380,62400,60420,59960,59290,57840,57260,57850,57980,60980,62680,65380,67080,66780,65770,65650,63820,62790,62990,63710,65360,66300,64880,62960,60800,59120,57380,55520,53960,52530,50510,49690,48050,47120,46430,45580,45370,43670,37350,34150,31750,29490,31060,29530,25980,23850,21750,19820,17900,16940,15350,14210,13230,12540,10960,9380,8000,6840,5660,4620,3540,2740,305710,326110,302520,318130,344200,356350,317330,294770,304880,329090,321160,305150,262210,232550,176400,132170,84220,54110,934300,995500,1124300,1252500,1630800,2264700,2891100,1522500,3153300,3862400,3801200,3672400,3544300,23400,971400,709100,300200,168000,83800,29690,6280,37.1,4796700
"2017Q2",30690,30930,31290,31570,32480,32950,33450,33970,33860,33630,32680,31150,30710,30750,31080,31110,32690,33240,32440,33610,34280,35580,35840,36110,37470,37940,37790,36760,34940,34150,33140,31930,31030,31100,30720,30040,29670,29140,28640,27870,28340,28400,29160,30240,31430,32500,32560,31920,31900,31360,30640,30660,30960,31740,31980,31770,30730,29850,29280,27800,27210,26510,25610,24890,24050,23710,23100,22790,22410,22100,21800,18220,16840,15900,13760,14800,14050,12630,10970,10060,9160,8180,7560,6860,6040,5620,5290,4350,3770,3100,2540,1920,1550,1100,820,156970,167860,156370,163100,179280,181590,157920,145350,147580,160250,155980,149420,128280,114110,86520,62530,37800,22130,481200,512300,578200,644300,827200,1135100,1440500,741500,1568800,1901500,1870300,1804400,1738400,7940,461000,332700,132100,69600,31800,9630,1690,35.9,2382700,29450,29040,29470,29610,30980,31390,31750,32270,31380,31900,30950,29750,29200,29400,29100,29850,31110,31460,30710,31390,31820,32190,32700,32990,34130,35010,36180,35750,34890,34950,33300,32830,32790,32230,31720,31280,30510,30380,30270,29420,29740,29630,31110,32390,33220,34620,35030,33690,33730,33180,32560,31980,32430,33370,34060,33570,32860,31310,30810,29560,28670,27870,27180,26370,25400,24720,23950,23910,23070,23270,22870,19290,18070,16840,14900,16380,15680,14290,12840,11830,10940,9970,9180,8680,8140,7530,7200,6550,5750,4950,4340,3660,3170,2500,1940,148550,158690,148390,154520,163830,176780,162870,151860,156100,170240,164400,158100,135480,118920,91980,71010,46910,31970,455600,485500,548100,610200,809900,1136200,1458700,784300,1594200,1975300,1945400,1882900,1820800,15610,516600,381100,170200,99200,52300,20320,4710,38.3,2430900,60150,59970,60760,61180,63460,64350,65200,66240,65240,65530,63630,60910,59910,60140,60180,60960,63800,64710,63150,65010,66100,67770,68540,69100,71600,72950,73970,72510,69830,69110,66440,64760,63830,63330,62430,61320,60170,59520,58910,57290,58090,58030,60270,62640,64650,67120,67590,65610,65620,64540,63200,62640,63390,65110,66040,65340,63580,61150,60090,57350,55890,54380,52780,51260,49460,48430,47050,46700,45480,45360,44680,37510,34910,32740,28660,31180,29730,26920,23810,21890,20110,18150,16740,15540,14180,13150,12480,10900,9520,8050,6880,5580,4730,3600,2760,305520,326560,304760,317630,343110,358370,320790,297210,303680,330480,320380,307520,263760,233030,178490,133530,84710,54100,936800,997800,1126300,1254500,1637100,2271300,2899200,1525800,3162900,3876700,3815800,3687300,3559100,23550,977600,713800,302300,168800,84100,29950,6400,37.1,4813600
"2017Q3",30680,31120,31210,31590,32260,33070,33440,34000,33870,33750,33240,31530,30760,31050,31020,31280,32280,33710,32510,33330,34270,35210,35990,35990,37140,38340,37850,37520,35550,34720,33950,32330,31820,31140,30950,30570,30050,29630,29010,28210,28340,28540,28970,30210,30960,32600,32850,32000,32070,31600,30920,30680,30810,31630,32050,31860,31040,30070,29330,28130,27450,26770,25730,25190,24070,23890,23230,22620,22610,21960,22050,18860,17210,15860,14000,14600,14070,12950,11270,10220,9140,8310,7550,6950,5990,5550,5200,4440,3800,3070,2540,1960,1520,1120,830,156860,168140,157590,163110,178590,183980,160200,147460,147020,161110,156100,150430,129200,114320,87980,63090,37950,22050,482600,513900,579900,645700,833300,1141500,1448000,743900,1577200,1912200,1880900,1814900,1749100,7970,464200,335000,132700,69600,31700,9610,1650,35.9,2394800,29060,29450,29680,29600,30710,31500,31660,32340,31610,31990,31470,29960,29450,29470,29190,29610,31150,31440,31050,31290,31900,32000,32730,33070,34080,35100,36330,36410,35280,35380,34110,33340,33090,32510,32090,31570,30930,30660,30310,29710,29890,29570,31010,31900,33090,34390,35020,34020,33960,33260,32640,32020,32400,33020,34140,33630,33180,31620,30910,29760,29010,28000,27510,26420,25620,24940,23980,23990,23140,23080,23150,19880,18510,16880,15110,16030,15720,14650,12980,12100,11010,10120,9070,8640,8240,7480,7090,6620,5710,4910,4340,3650,3050,2520,1910,148500,159100,149540,154540,163780,178500,165140,153180,155460,170650,164230,159100,136560,119120,93530,71470,47080,31800,457100,486800,549300,611700,815100,1141300,1464600,786000,1601100,1984300,1954700,1892100,1829800,15470,519800,383200,170600,99100,52000,20210,4740,38.3,2441500,59730,60570,60890,61190,62970,64560,65110,66340,65490,65740,64720,61490,60210,60510,60200,60890,63430,65160,63550,64620,66170,67210,68720,69060,71220,73440,74180,73930,70830,70090,68070,65680,64910,63650,63040,62140,60970,60290,59320,57920,58230,58110,59980,62120,64050,66990,67880,66020,66020,64860,63570,62700,63210,64650,66190,65490,64220,61690,60240,57890,56460,54760,53240,51610,49690,48830,47210,46610,45740,45040,45190,38730,35720,32740,29110,30630,29780,27600,24250,22320,20150,18440,16620,15590,14230,13030,12290,11050,9500,7980,6880,5610,4560,3640,2740,305360,327240,307130,317650,342370,362480,325340,300630,302490,331770,320320,309530,265760,233440,181510,134570,85030,53850,939700,1000600,1129200,1257400,1648500,2282700,2912600,1529900,3178300,3896600,3835700,3707100,3578900,23430,984000,718200,303300,168700,83700,29820,6380,37.1,4836300
